datetime,Time,headline,ticker,sentiment
02/17/2019,09:42:00,Head to Head Survey: 3M $MMM & GenMark Diagnostics $GNMK ,MMM,1
02/16/2019,02:27:00,"Insider Selling: 3M Co $MMM Insider Sells $3,216,855.60 in Stock ",MMM,0
02/16/2019,00:36:00,Investors Buy 3M $MMM on Weakness Following Insider Selling ,MMM,0
02/15/2019,01:24:00,Traders Buy Shares of 3M $MMM on Weakness on Insider Selling ,MMM,0
02/14/2019,12:26:00,Zacks: Brokerages Anticipate 3M Co $MMM to Announce $2.60 Earnings Per Share  #markets,MMM,1
02/14/2019,12:26:00,Zacks: Brokerages Anticipate 3M Co $MMM to Announce $2.60 Earnings Per Share  #stocks,MMM,1
02/14/2019,03:53:00,"Insider Selling: 3M Co $MMM CFO Sells $942,472.54 in Stock ",MMM,0
02/14/2019,03:34:00,"Insider Selling: 3M Co $MMM SVP Sells $1,185,802.20 in Stock ",MMM,0
02/14/2019,03:00:00,3M $MMM Given Sell Rating at $1  #stocks,MMM,0
02/13/2019,12:43:00,"3M Co $MMM Insider Sells $3,216,855.60 in Stock  #stocks",MMM,0
02/13/2019,04:06:00,"Mar 12, 2019 is the day 3M Co $MMM promises dividends of $1.44. Here's what they have to say. ",MMM,1
02/13/2019,02:07:00,"Insider Selling: 3M Co $MMM Insider Sells 9,410 Shares of Stock ",MMM,0
02/13/2019,02:07:00,"Michael G. Vale Sells 8,906 Shares of 3M Co $MMM Stock  #stocks",MMM,0
02/13/2019,02:04:00,"Ippocratis Vrohidis Sells 8,153 Shares of 3M Co $MMM Stock ",MMM,0
02/12/2019,02:27:00,"3M Co $MMM VP Ippocratis Vrohidis Sells 8,153 Shares ",MMM,0
02/12/2019,02:24:00,"3M Co $MMM Insider Paul A. Keel Sells 9,410 Shares   #markets",MMM,0
02/11/2019,10:00:00,"3M Co $MMM CFO Nicholas C. Gangestad Sells 4,681 Shares ",MMM,0
02/11/2019,09:56:00,"3M Co $MMM EVP Sells $1,774,876.74 in Stock  #stocks",MMM,0
02/11/2019,09:56:00,"3M Co $MMM Insider Paul A. Keel Sells 9,410 Shares  #stocks",MMM,0
02/11/2019,09:56:00,"Insider Selling: 3M Co $MMM SVP Sells 5,940 Shares of Stock  #stocks",MMM,0
02/11/2019,09:56:00,"Insider Selling: 3M Co $MMM VP Sells 8,153 Shares of Stock  #stocks",MMM,0
02/11/2019,09:56:00,"3M Co $MMM CFO Nicholas C. Gangestad Sells 4,681 Shares  #stocks",MMM,0
02/11/2019,04:55:00,3M Co $MMM Shareholder Associated Banc-Corp Decreased Its Stake by $3.68 Million as Stock Value Declined  ,MMM,0
02/10/2019,07:22:00,Head to Head Analysis: GenMark Diagnostics $GNMK vs. 3M $MMM ,MMM,1
02/09/2019,15:13:00,Zacks: Analysts Anticipate 3M Co $MMM to Announce $2.60 Earnings Per Share  #stocks,MMM,1
02/05/2019,15:45:00,3M Co $MMM to Issue Quarterly Dividend of $1.44  #stocks,MMM,1
02/05/2019,15:44:00,3M Co $MMM Declares Quarterly Dividend of $1.44 ,MMM,1
02/04/2019,23:42:00,Investors Sell 3M $MMM on Strength Following Insider Selling ,MMM,0
02/04/2019,16:52:00,Traders Sell Shares of 3M $MMM on Strength Following Insider Selling ,MMM,0
02/04/2019,16:52:00,Investors Sell 3M $MMM on Strength After Insider Selling  #stocks,MMM,0
02/04/2019,05:41:00,3M Co $MMM Share Price Declined While Associated Banc-Corp Has Lowered Holding by $3.68 Million ,MMM,0
02/03/2019,02:19:00,"Inge G. Thulin Sells 13,499 Shares of 3M Co $MMM Stock ",MMM,0
02/03/2019,02:17:00,"Inge G. Thulin Sells 13,499 Shares of 3M Co $MMM Stock  #stocks",MMM,0
02/02/2019,07:22:00,"Insider Selling: 3M Co $MMM Chairman Sells 13,499 Shares of Stock ",MMM,0
02/02/2019,07:20:00,"3M Co $MMM Chairman Inge G. Thulin Sells 13,499 Shares of Stock ",MMM,0
02/02/2019,00:31:00,Traders Buy Shares of 3M $MMM on Weakness Following Insider Selling ,MMM,0
02/01/2019,16:29:00,Investors Buy Shares of 3M $MMM on Weakness Following Insider Selling ,MMM,0
02/01/2019,05:45:00,"As 3M Company $MMM Share Price Declined, Gofen & Glossberg LLC Has Upped by $4.07 Million Its Holding ",MMM,1
01/30/2019,05:32:00,$MMM $PFE $YMH9 $ESH9 $NQH9 $SPX:Need to Know: The ¡¥dangerous¡¦ game investors are playing in this turbulent ea¡K:,MMM,1
01/30/2019,03:29:00,3M $MMM PT Lowered to $197 at Deutsche Bank ,MMM,0
01/29/2019,10:36:00,Investors Shrug Off 3M's Lowered Outlook as Market Gets Acclimated to Slower   Growth (MMM)  $MMM,MMM,0
01/29/2019,08:44:00,RT @joepete58: Go time!!! Let¡¦s do this $aapl $nvda $mmm $tsla with all my peps at tricktrades and @trickmitch1 ready to kill it today ,MMM,1
01/29/2019,07:43:00,RT @ShannanSiemens: Now @SquawkStreet @jimcramer's key to this market: $MMMIt's the paradigm of the good. ,MMM,1
01/29/2019,05:01:00,$MMM flat after slightly weaker than expected earnings  ,MMM,0
01/29/2019,04:33:00,"$MMM - 3M beats by $0.03, beats on revenue ",MMM,1
01/28/2019,12:00:00,"$MMM reports before the open tomorrow, Estimize Consensus +0.02 EPS and +80.75M Revs compared to WS - ",MMM,1
01/28/2019,08:04:00,"$MMM Higher, Lower or Flat on Earnings Tomorrow BEFORE the Open?",MMM,0
01/26/2019,23:16:00,3M $MMM Set to Announce Quarterly Earnings on Tuesday ,MMM,1
01/23/2019,19:20:00,Traders Sell Shares of 3M $MMM on Strength $MMM   #markets,MMM,0
01/21/2019,23:37:00,3M $MMM Set to Announce Quarterly Earnings on Tuesday  #stocks,MMM,1
01/20/2019,14:29:00,$MMM - 3M Company: 2019 To Be A Likely Dissappointment ,MMM,1
01/20/2019,07:50:00,3M Co $MMM Expected to Post Earnings of $2.27 Per Share ,MMM,1
01/19/2019,04:41:00,Mmm Co. $MMM Position Upped by Mairs & Power Inc ,MMM,1
01/18/2019,05:48:00,3M Co $MMM Holder State Street Corp Has Raised Its Stake by $17.05 Million  ,MMM,1
01/16/2019,17:21:00,AtriCure $ATRC versus 3M $MMM Head to Head Analysis  #stocks,MMM,1
01/15/2019,02:18:00,Head to Head Analysis: 3M $MMM and CAS Medical Systems $CASM ,MMM,1
01/10/2019,13:17:00,3M $MMM and CAS Medical Systems $CASM Head to Head Analysis  #stocks,MMM,1
01/10/2019,07:11:00,UBS Cuts PT On 3M To $200 From $211   $YM_F $MMM,MMM,1
01/07/2019,03:11:00,3M $MMM Given Outperform Rating at Credit Suisse Group  #markets,MMM,1
01/07/2019,03:11:00,3M $MMM Given Outperform Rating at Credit Suisse Group  #stocks,MMM,1
01/06/2019,06:29:00,Credit Suisse Group Reaffirms Outperform Rating for 3M $MMM   #markets,MMM,1
01/06/2019,05:03:00,"As 3M Co $MMM Shares Declined, Crawford Investment Counsel INC Has Raised Stake by $27.97 Million - ",MMM,1
01/06/2019,00:38:00,$XEL $MMM $MSFT:3 Dividend Stocks That Should Pay You the Rest of Your Life:,MMM,1
01/04/2019,17:53:00,MINCO GOLD CORPORATION $MMM Is Yet to See Trading Action on Jan 4 - ,MMM,1
01/04/2019,12:38:00,Barclays Trims 3M $MMM Target Price to $189.00  #markets,MMM,0
01/04/2019,12:38:00,Barclays Trims 3M $MMM Target Price to $189.00  #stocks,MMM,0
01/03/2019,16:37:00,Investors Buy 3M $MMM on Weakness After Analyst Downgrade ,MMM,0
01/03/2019,02:34:00,3M: Credit Suisse Cuts PT To $220 From $230  $MMM,MMM,1
01/02/2019,17:37:00,$MMM - 3M: Time To Buy The Dip Of This Dividend King With Dividend Increase Expected This Month ,MMM,1
12/28/2018,07:08:00,Richard Bernstein Advisors LLC Has Raised Its Stake in 3M Co $MMM by $3.58 Million - ,MMM,1
12/28/2018,06:59:00,Zacks: Analysts Expect 3M Co $MMM to Announce $2.28 EPS ,MMM,1
12/26/2018,04:23:00,$MMM - It's The Best Time In 3 Years To Buy Dividend King 3M ,MMM,1
12/25/2018,13:32:00,Zacks: Analysts Anticipate 3M Co $MMM to Post $2.28 Earnings Per Share ,MMM,1
12/25/2018,13:28:00,Zacks: Analysts Anticipate 3M Co $MMM to Post $2.28 Earnings Per Share  #stocks,MMM,1
12/25/2018,09:16:00,3M Co $Put $MMM Holder Capital Fund Management Sa Trimmed Its Position by $7.94 Million - ,MMM,0
12/25/2018,09:16:00,Capital Fund Management Sa Has Trimmed Its 3M Co $Put $MMM Position by $7.94 Million - ,MMM,0
12/25/2018,00:02:00,"3M Co to Post Q3 2019 Earnings of $2.91 Per Share, Jefferies Financial Group Forecasts $MMM ",MMM,1
12/24/2018,04:45:00,Associated Banc-Corp Trimmed Its Position in 3M Co $MMM by $3.68 Million as Market Valuation Declined - ,MMM,0
12/24/2018,04:44:00,Associated Banc-Corp Has Trimmed Its 3M Co $MMM Holding as Share Price Declined - ,MMM,0
12/23/2018,23:47:00,Jefferies Financial Group Lowers 3M Q3 2019 Earnings Estimates to $2.91 EPS (Previously $2.94).  $MMM #MMM,MMM,1
12/21/2018,08:01:00,VOLUME RADAR ALERT: $MMM 3M Co ?? TradeIdeas via  to FREE Trading Room,MMM,1
12/19/2018,09:32:00,3M $MMM Lifted to Hold at Zacks Investment Research ,MMM,1
12/19/2018,04:35:00,3M Co. $MMM Reports Agreement to Acquire the Technology Business of M*Modal for $1B ,MMM,1
12/09/2018,10:00:00,3M Co $MMM Valuation Rose While Arete Wealth Advisors LLC Has Raised by $3.39 Million Its Position - ,MMM,1
12/08/2018,17:42:00,Investors Sell Shares of 3M $MMM on Strength $MMM ,MMM,0
12/08/2018,06:20:00,Proshare Advisors LLC Stake in 3M Co $MMM Has Lowered as Share Value Rose - ,MMM,0
12/07/2018,06:09:00,Us Bancorp De Stake in 3M Co $MMM Lowered by $16.16 Million - ,MMM,0
12/07/2018,04:39:00,Traders Sell Shares of 3M $MMM on Strength $MMM ,MMM,0
12/06/2018,19:53:00,$MMM - 3M: Be Prepared For Double-Digit Annual Returns And Double-Digit Dividend Hikes ,MMM,1
12/06/2018,09:08:00,3M $MMM Raised to ¡§Hold¡¨ at Zacks Investment Research ,MMM,1
12/05/2018,12:50:00,"Is $ADBE A Good Stock To Buy According To Hedge Funds? $ABT, $PM, $MMM",MMM,1
12/02/2018,11:08:00,"As 3M Co $MMM Market Value Rose, Proshare Advisors LLC Lowered Position - ",MMM,0
12/02/2018,11:08:00,3M Co $MMM Shareholder Proshare Advisors LLC Lowered Its Stake by $6.93 Million as Market Valuation Rose - ,MMM,0
12/01/2018,23:15:00,3M Co $MMM Expected to Announce Earnings of $2.28 Per Share  #stocks,MMM,1
12/01/2018,16:47:00,$MMM has not been able to break thru 200sma since March  -- also horizontal resistance. Thru there would be good si¡K ,MMM,1
11/30/2018,05:15:00,"As 3M Co $MMM Shares Rose, Bank Pictet & Cie Asia LTD Has Upped by $3.96 Million Its Holding - ",MMM,1
01/17/2020,02:56:00,Nomura Increases American Express $AXP Price Target to ,AXP,1
01/15/2020,23:02:00,American Express $AXP Reaches New 52-Week High on Analyst Upgrade ,AXP,1
01/14/2020,08:49:00,American Express $AXP Sets New 52-Week High After Analyst Upgrade ,AXP,1
01/13/2020,06:10:00,$AXP Nomura Instinet analyst Bill Carcache raised his price target for American Expressto $141 from $134 and keeps¡K ,AXP,1
01/13/2020,04:35:00,$AXP PT RAISED TO $141 FROM $134 AT NOMURA/INSTINET,AXP,1
01/10/2020,15:40:00,Could American Express be the best payment catch-up play? @CSM_Research's Carter Worth breaks down the charts and¡K ,AXP,0
01/01/2020,08:22:00,American Express $AXP Declares Quarterly Dividend of $0.43 ,AXP,1
12/31/2019,05:17:00,American Express $AXP To Go Ex-Dividend on January 2nd ,AXP,1
12/22/2019,08:59:00,"Although $AXP has an excellent technical rating, it does not offer a high quality setup at the moment.¡K ",AXP,1
12/14/2019,12:39:00,"RT @4Awesometweet: Big Bold Predictions for 2020: 1.   Facebook buys EBay 2.  Goldman, Sachs buys/ merges with American Express3.  A b¡K",AXP,1
12/14/2019,08:48:00,"Big Bold Predictions for 2020: 1.   Facebook buys EBay 2.  Goldman, Sachs buys/ merges with American Express3.¡K ",AXP,1
12/14/2019,05:30:00,American Express $AXP Announces Quarterly Dividend of $0.43   #markets,AXP,1
12/13/2019,07:41:00,sold $AXP Dec 120 calls and then added a Dec/Jan 125 call calendar for $1.55 credit,AXP,0
12/10/2019,06:12:00,American Express¡¦ $AXP Outperform Rating Reiterated at William Blair  #stocks,AXP,1
12/08/2019,03:02:00,American Express $AXP Downgraded by ValuEngine to Sell ,AXP,0
12/08/2019,03:02:00,American Express $AXP Cut to ¡§Sell¡¨ at ValuEngine  #stocks,AXP,0
12/08/2019,00:46:00,Wells Fargo & Co Reiterates Buy Rating for American Express $AXP ,AXP,1
12/07/2019,02:32:00,"American Express $AXP CEO Stephen J. Squeri Sells 15,000 Shares ",AXP,0
12/06/2019,18:58:00,Wells Fargo & Co Reiterates Buy Rating for American Express $AXP  #stocks,AXP,1
12/06/2019,18:48:00,American Express $AXP Given Buy Rating at Wells Fargo & Co   #markets,AXP,1
12/06/2019,18:47:00,American Express $AXP Earns Buy Rating from Wells Fargo & Co ,AXP,1
12/06/2019,02:37:00,American Express $AXP Lowered to Sell at ValuEngine ,AXP,0
12/05/2019,07:51:00,"American Express $AXP CEO Stephen J. Squeri Sells 15,000 Shares of Stock ",AXP,0
12/05/2019,07:50:00,"Stephen J. Squeri Sells 15,000 Shares of American Express $AXP Stock ",AXP,0
12/05/2019,03:47:00,American Express $AXP PT Raised to $134 at Nomura/Instinet ,AXP,1
12/04/2019,18:16:00,"American Express $AXP CEO Sells $1,769,400.00 in Stock   #markets",AXP,0
12/04/2019,18:15:00,"American Express $AXP CEO Sells $1,769,400.00 in Stock  #stocks",AXP,0
12/02/2019,12:36:00,Is American Express Company $AXP An Attractive Dividend Stock?,AXP,1
12/01/2019,11:02:00,American Express Remains an Evergreen Stock for Good Reasons (ad)The American Express earnings beat continued a st¡K ,AXP,1
11/21/2019,08:07:00,RT @UnusualActivit3: American Express Company $AXP down by -0.09% at $119.1891UNUSUAL ACTIVITY VOLUME 2699.23% STRENGTH 977.32% #Stocks¡K,AXP,0
11/20/2019,08:47:00,RT @UnusualActivit3: American Express Company $AXP down by -0.07% at $119.92UNUSUAL ACTIVITY VOLUME 1011.07% STRENGTH 487.34% #Stocks #¡K,AXP,0
11/01/2019,11:37:00,"There are two versions of the American Express Gold card: one for business, and one for consumers. We break down th¡K ",AXP,0
10/31/2019,02:54:00,American Express $AXP PT Raised to $149.00 at Morgan Stanley ,AXP,1
10/31/2019,01:56:00,"Denise Pickett Sells 2,400 Shares of American Express $AXP Stock ",AXP,0
10/29/2019,14:04:00,American Express $AXP PT Raised to $149.00 at Morgan Stanley  #stocks,AXP,1
10/29/2019,07:21:00,"American Express $AXP Insider Denise Pickett Sells 2,400 Shares  #stocks",AXP,0
10/27/2019,01:43:00,"American Express $AXP Director Sells $980,424.80 in Stock ",AXP,0
10/24/2019,15:15:00,Research Analysts¡¦ Weekly Ratings Updates for American Express $AXP ,AXP,1
10/24/2019,15:11:00,Research Analysts¡¦ Weekly Ratings Updates for American Express $AXP  #stocks,AXP,1
10/23/2019,07:06:00,"$DFS $AXP $PGR $NDAQ:Nasdaq (NDAQ) Beats on Q3 Earnings, Lowers Expense View:",AXP,1
10/22/2019,12:04:00,American Express $AXP Price Target Raised to $123.00 ,AXP,1
10/22/2019,02:02:00,$AXP - Dividend Growth Stocks Of Tomorrow: American Express Company. Read more:  #trading #markets #economy,AXP,1
10/20/2019,19:51:00,American Express $AXP Receives Buy Rating from William Blair  #stocks,AXP,1
10/20/2019,09:58:00,The industry average ROE is 17.62%. $AXP outperforms 83% of its industry peers.  ,AXP,1
10/18/2019,23:48:00,American Express : AmEx Upgrades Provisions For Losses; Profit Rises #AmericanExpress #Stock #MarketScreener¡K ,AXP,1
10/18/2019,07:35:00,American Express profit beats Wall Street estimates on higher consumer spending  ,AXP,1
10/18/2019,06:53:00,DOWN WITH EARNINGS TODAY ALERT: $AXP American Express Co ?? TradeIdeas via  to FREE Trading Room,AXP,0
10/18/2019,06:36:00,"$AXP: American Express beats by $0.06, reports revs in-line; guides Q4 revs in-line; reaffirms FY19 EPS guidance ",AXP,1
10/18/2019,06:09:00,RT @Tanzeel_Akhtar: #AmericanExpress Trades Higher On Q3 Earnings Beat $AXP  #premarket via @benzinga,AXP,1
10/18/2019,05:50:00,$AXP American Express Beats Third-Quarter Estimates as Card Fees Set Record ,AXP,1
10/18/2019,05:16:00,$AXP:American Express Trades Higher On Q3 Earnings Beat:,AXP,1
10/18/2019,05:04:00,American Express Trades Higher On Q3 Earnings Beat ,AXP,1
10/18/2019,04:48:00,Trading Ideas: $AXP American Express heading to All time High  ?? FREE trade-of-week via ?¡K ,AXP,1
10/18/2019,04:48:00,#AmericanExpress Trades Higher On Q3 Earnings Beat $AXP  #premarket via @benzinga,AXP,1
10/07/2019,02:41:00,American Express $AXP Rating Lowered to Sell at ValuEngine ,AXP,0
10/07/2019,02:40:00,American Express $AXP Rating Lowered to Sell at ValuEngine  #stocks,AXP,0
10/06/2019,13:25:00,American Express $AXP Downgraded by ValuEngine  #stocks,AXP,0
10/02/2019,22:38:00,American Express $AXP to Issue $0.43 0.39000 Dividend ,AXP,1
10/02/2019,07:40:00,RT @UnusualActivit3: American Express Company $AXP down by -2.36% at $113.945UNUSUAL ACTIVITY VOLUME 764.26% STRENGTH 724.98% #Stocks #¡K,AXP,0
09/28/2019,22:55:00,American Express $AXP Short Interest Down 6.4% in September  #stocks,AXP,0
09/26/2019,09:32:00,?? Dividend Ideas: American Express Stock Buyback Program Will Boost Its Dividends  via ?¡K ,AXP,1
09/24/2019,14:34:00,American Express $AXP to Issue $0.43 0.39000 Dividend  #stocks,AXP,1
09/24/2019,14:01:00,American Express $AXP Plans $0.43 0.39000 Dividend ,AXP,1
09/23/2019,14:17:00,"$AXP: American Express increases quarterly dividend to $0.43/share from $0.39/share, announces new 120 mln share... ",AXP,1
09/23/2019,12:30:00,"American Express authorizes repurchase of up to 120M shares, boosts dividend 10% $AXP ",AXP,1
09/16/2019,05:23:00,$AXP - American Express August credit card delinquencies rate ticks higher ,AXP,1
09/15/2019,19:39:00,DLF sells 9 acres to American Express for Rs 300 crore #ETMarkets #MarketsNews #BizNews #MarketsUpdate ,AXP,0
09/15/2019,11:25:00,DLF sells 9 acres to American Express for Rs 300 crore #ETIndustryNews ,AXP,0
09/06/2019,10:31:00,"Insider Selling: American Express $AXP CEO Sells 15,000 Shares of Stock   #markets",AXP,0
09/05/2019,16:59:00,"American Express $AXP CEO Sells $1,774,950.00 in Stock  #stocks",AXP,0
08/21/2019,10:33:00,Liquid Momentum: Relative Strength Leaders Will Pace the Way Higher on Rallies $FIS $MA $V $FISV $AXP $BX... ,AXP,1
08/18/2019,06:03:00,$AXP:American Express (AXP) Down 2.9% Since Last Earnings Report: Can It Rebound?:,AXP,0
08/13/2019,09:14:00,$AXP $CELG $STZ:United Technologies stake cut at Third Point:,AXP,0
08/13/2019,08:43:00,$UTX $TW $AXP - United Technologies stake cut at Third Point ,AXP,0
08/08/2019,00:47:00,Research Analysts¡¦ Recent Ratings Updates for American Express $AXP  #stocks,AXP,1
08/05/2019,01:34:00,"Insider Selling: American Express $AXP CFO Sells $879,990.95 in Stock   #markets",AXP,0
08/05/2019,01:33:00,"Jeffrey C. Campbell Sells 7,045 Shares of American Express $AXP Stock ",AXP,0
08/03/2019,16:38:00,American Express $AXP Stock Rating Lowered by ValuEngine ,AXP,0
08/03/2019,16:37:00,American Express $AXP Stock Rating Lowered by ValuEngine   #markets,AXP,0
08/02/2019,11:38:00,"Jeffrey C. Campbell Sells 7,045 Shares of American Express $AXP Stock  #stocks",AXP,0
08/01/2019,20:13:00,American Express $AXP Downgraded to ¡§Hold¡¨ at ValuEngine ,AXP,0
08/01/2019,20:10:00,American Express $AXP Downgraded to ¡§Hold¡¨ at ValuEngine  #stocks,AXP,0
07/30/2019,10:03:00,$DFS $AXP $V $MA:Mastercard (MA) Q2 Earnings Beat Estimates on Volume Growth:,AXP,1
07/30/2019,07:05:00,TREND REVERSAL DOWN ALERT: $AXP American Express Co ?? TradeIdeas via  to FREE Trading Room,AXP,0
07/29/2019,13:55:00,"PayPal and American Express expand partnership, will allow use of points for PayPal purchases | TechCrunch ",AXP,1
07/28/2019,09:44:00,American Express $AXP Sees Significant Drop in Short Interest  #stocks,AXP,0
07/26/2019,09:11:00,BMO Capital Markets Raises American Express $AXP Price Target to $119.00 ,AXP,1
07/26/2019,08:31:00,"American Express $AXP Insider Sells $1,963,712.30 in Stock ",AXP,0
07/25/2019,02:48:00,JPMorgan Chase & Co. Trims American Express $AXP Target Price to $132.00 ,AXP,0
07/25/2019,01:07:00,American Express $AXP Price Target Raised to $119.00 at BMO Capital Markets ,AXP,1
07/25/2019,01:05:00,BMO Capital Markets Raises American Express $AXP Price Target to $119.00  #stocks,AXP,1
07/24/2019,07:23:00,KeyCorp Raises American Express Q4 2019 Earnings Estimates to $2.02 EPS (Previously $1.98).  $AXP #AXP,AXP,1
07/23/2019,02:41:00,American Express $AXP Price Target Lowered to $132.00 at JPMorgan Chase & Co. ,AXP,0
07/22/2019,08:06:00,American Express $AXP Price Target Lowered to $132.00 at JPMorgan Chase & Co.  #stocks,AXP,0
07/22/2019,04:48:00,"American Express $AXP Posts Quarterly Earnings Results, Beats Expectations By $0.02 EPS ",AXP,1
07/19/2019,10:50:00,"$AXP AmEx warns of higher costs as it boosts rewards program, shares fall ",AXP,1
07/19/2019,06:59:00,"$AXP Cramer just said ""don't sell it down here"" ... stock YTD has run from 90 to 130 and is printing 125 today ... ",AXP,0
07/19/2019,06:54:00,"American Express $AXP Issues Quarterly Earnings Results, Beats Estimates By $0.02 EPS  #stocks",AXP,1
07/19/2019,06:38:00,"$AXP: American Express beats by $0.05, reports revs in-line; reaffirms FY19 EPS guidance, revs guidance ",AXP,1
07/19/2019,05:41:00,$AXP $WFC:American Express tops profit estimates on higher card spending; expenses a worry:,AXP,1
07/19/2019,05:03:00,$DFS $AXP $V $MA:Higher Transactions Processed to Aid Visa (V) Q3 Earnings?:,AXP,1
07/19/2019,05:03:00,$AXP:American Express Beats Q2 Earnings Estimate On US Billing Strength:,AXP,1
